year,name,median_sale_price
2015,Little Vietnam,322875.0
2015,Logan Square,341250.0
2015,Longwood Manor,86000.0
2015,Loop,350250.0
2015,Lower West Side,185847.0
2015,Loyola,163375.0
2015,Magnificent Mile,815000.0
2015,Magnolia Glen,273750.0
2015,Margate Park,119750.0
2015,Marquette Park,83575.0
2015,Marshall Square,64250.0
2015,Mary Crest,155000.0
2015,Marynook,117875.0
2015,Mayfair,291750.0
2015,Mckinley Park,193222.0
2015,Midway Park,125000.0
2015,Montclare,202500.0
2015,Morgan Park,141509.0
2015,Mount Greenwood,199875.0
2015,Mount Greenwood Heights,258000.0
2015,Near East Side,492500.0
2015,Near North Side,401875.0
2015,Near South Side,360625.0
2015,New City,51675.0
2015,New City / Back Of The Yards,39250.0
2015,New East Side,440750.0
2015,New Roseland,36475.0
2015,Noble Square,451875.0
2015,North Austin,116579.0
2015,North Center,496750.0
2015,North Kenwood,222450.0
2015,North Lawndale,51550.0
2015,North Mayfair,299125.0
2015,North Park,263375.0
2015,North Shore,398000.0
2015,North Side,416000.0
2015,Northwest Side,225750.0
2015,Nortown,83500.0
2015,Norwood Park,271500.0
2015,Norwood Park East,258250.0
2015,Norwood Park West,295000.0
2015,Oakland,270375.0
2015,Old Hegewisch,88000.0
2015,Old Irving Park,320425.0
2015,Old Norwood Park,360500.0
2015,Old Town,390000.0
2015,Old Town Triangle,372500.0
2015,Oriole Park,255125.0
2015,Palmer Square,310000.0
2015,Park Manor,53250.0
2015,Park West,366000.0
2015,Peterson Park,301750.0
2015,Pill Hill,95100.0
2015,Pill Hill / Calument Heights,77500.0
2015,Pilsen Historic District,251250.0
2015,Portage Park,252750.0
2015,Prairie District,368500.0
2015,Princeton Park,47250.0
2015,Printer'S Row,237500.0
2015,Pulaski Park,346375.0
2015,Pullman,45000.0
2015,Ranch Triangle,587500.0
2015,Ravenswood,348000.0
2015,Ravenswood Gardens,323250.0
2015,Ravenswood Manor,533750.0
2015,River North,400000.0
2015,River West,381750.0
2015,Riverdale,11000.0
2015,Rogers Park,180125.0
2015,Rosehill,284750.0
2015,Roseland,32175.0
2015,Rosemoor,55797.0
2015,Schorsch Forest View,225499.75
2015,Schorsch Village,233750.0
2015,Scottsdale,149075.0
2015,Sheffield,633500.0
2015,Sheridan Park,264081.0
2015,Sheridan Station Corridor,302250.0
2015,Slag Valley,69125.0
2015,Sleepy Hollow,156250.0
2015,Soldier Field Complex,890000.0
2015,South Austin,56552.5
2015,South Chicago,40250.0
2015,South Commons,77625.0
2015,South Deering,22500.5
2015,South East Ravenswood,386125.0
2015,South Edgebrook,324250.0
2015,South Lawndale,70062.5
2015,South Lawndale / Little Village,70562.5
2015,South Loop,336700.0
2015,South Old Irving Park,267350.0
2015,South Shore,50729.5
2015,South Side,132725.0
2015,Southwest Side,129000.0
2015,St. Ben'S,636700.0
2015,Stateway Gardens,150000.0
2015,Stony Island Park,89850.0
2015,Streeterville,431250.0
2015,Tally'S Corner,355000.0
2015,The Bush,23700.0
2015,The Chicago University,54124.5
2015,The Gap,295000.0
2015,The Island,124500.0
2015,The Villa,484000.0
2015,Tri-Taylor,247500.0
2015,Ukrainian Village,467600.0
2015,Union Ridge,255625.0
2015,Uptown,240275.0
2015,Vittum Park,185875.0
2015,Waclawowo,308725.0
2015,Washington Heights,69317.25
2015,Washington Park,56000.0
2015,West Beverly,210000.0
2015,West Chatham,86250.0
2015,West Chesterfield,83000.0
2015,West Depaul,552375.0
2015,West Elsdon,150000.0
2015,West Englewood,17568.25
2015,West Garfield Park,39225.0
2015,West Humboldt Park,104900.0
2015,West Lake View,456875.0
2015,West Lawn,151000.0
2015,West Morgan Park,266125.0
2015,West Pullman,28250.0
2015,West Ridge,157750.0
2015,West Side,311000.0
2015,West Town,433000.0
2015,West Walker,286225.0
2015,West Woodlawn,42013.5
2015,Wicker Park,490000.0
2015,Wildwood,437500.0
2015,Woodlawn,60927.0
2015,Woodlawn Ridge,87225.0
2015,Wrightwood,320750.0
2015,Wrigleyville,429500.0
2016,Albany Park,253250.0
2016,Andersonville,425250.0
2016,Archer Heights,181750.0
2016,Archer Highlands,192250.0
2016,Armour Square,257725.0
2016,Ashburn,160000.0
2016,Ashburn Estates,205750.0
2016,Auburn Gresham,85000.0
2016,Austin,120625.0
2016,Avalon Park,103250.0
2016,Avondale,331750.0
2016,Back Of The Yards,66250.5
2016,Belmont Cragin,233750.0
2016,Belmont Heights,238750.0
2016,Belmont Terrace,219875.0
2016,Beverly,262625.0
2016,Beverly View,169750.0
2016,Beverly Woods,256500.0
2016,Big Oaks,287750.0
2016,Bowmanville,413125.0
2016,Brainerd,81500.0
2016,Brickyard,243750.0
2016,Bridgeport,336375.0
2016,Brighton Park,162625.0
2016,Bronzeville,158524.5
2016,Bryn Mawr Highlands,43625.0
2016,Bryn Mawr Historic District,193125.0
2016,Brynford Park,240000.0
2016,Bucktown,498250.0
2016,Budlong Woods,210375.0
2016,Buena Park,227500.0
2016,Burnside,39700.0
2016,Cabrini-Green,330750.0
2016,Calumet Heights,116250.0
2016,Canaryville,160250.0
2016,Carl Sandburg Village,214750.0
2016,Centerfield,190000.0
2016,Central Chicago,378000.0
2016,Central Station,435500.0
2016,Chatham,106500.0
2016,Chicago Lawn,95750.0
2016,Chinatown,235000.0
2016,Chrysler Village,135500.0
2016,Clarendon Park,249437.5
2016,Clearing,193500.0
2016,Cottage Grove Heights,44500.0
2016,Cragin,243600.0
2016,Dearborn Park,370000.0
2016,Depaul,660000.0
2016,Douglas,155000.0
2016,Douglas Park,131450.0
2016,Downtown Chicago,379500.0
2016,Dunning,236750.0
2016,East Beverly,218225.0
2016,East Chatham,79000.0
2016,East Garfield Park,110500.0
2016,East Humboldt Park,346500.0
2016,East Pilsen,366000.0
2016,East Ravenswood Historic District,317625.0
2016,East Rogers Park,181375.0
2016,East Side,85077.25
2016,East Ukrainian Village,526500.0
2016,Edgebrook,490000.0
2016,Edgewater,227250.0
2016,Edgewater Beach,162000.0
2016,Edgewater Glen,337125.0
2016,Edison Park,310000.0
2016,Englewood,20175.0
2016,Englewood Heights,58875.0
2016,Far North Side,262572.5
2016,Far Southeast Side,68806.0
2016,Far Southwest Side,156752.25
2016,Fernwood,31029.25
2016,Fifth City,45000.0
2016,Ford City,30500.0
2016,Fuller Park,64000.0
2016,Fulton Market,426250.0
2016,Fulton River District,431625.0
2016,Gage Park,120000.0
2016,Galewood,249950.0
2016,Garfield Ridge,210000.0
2016,Gladstone Park,280000.0
2016,Gold Coast,485250.0
2016,Goose Island,443000.0
2016,Graceland West,327500.0
2016,Grand Boulevard,163000.0
2016,Grand Crossing,58425.0
2016,Grant Park,379900.0
2016,Greater Grand Crossing,74000.0
2016,Greektown,347500.0
2016,Groveland Park,148750.0
2016,Hamlin Park,463500.0
2016,Hanson Park,217250.0
2016,Heart Of Chicago,227000.0
2016,Heart Of Italy,225000.0
2016,Hegewisch,109750.0
2016,Hermosa,220000.0
2016,Hollywood Park,299375.0
2016,Homan Square,88500.0
2016,Horner Park,533000.0
2016,Humboldt Park,289750.0
2016,Hyde Park,197500.0
2016,Hyde Park Kenwood Historic District,208125.0
2016,Ickes Praire,292625.0
2016,Illinois Medical District,126000.0
2016,Independence Park,447212.5
2016,Indian Village,114625.0
2016,Indian Woods,402000.0
2016,Irving Park,286875.0
2016,Irving Woods,245000.0
2016,Jackson Park Highlands,393000.0
2016,Jefferson Park,292500.0
2016,Jeffrey Manor,24225.0
2016,K-Town,47875.0
2016,Kelvyn Park,254250.0
2016,Kennedy Park,211250.0
2016,Kenwood,183750.0
2016,Kilbourn Park,264500.0
2016,Kosciuszko Park,361376.0
2016,Lake Meadows,128750.0
2016,Lake View,381000.0
2016,Lake View East,270500.0
2016,Lathrop,562500.0
2016,Leclaire Courts,133312.5
2016,Lincoln Park,517500.0
2016,Lincoln Square,364250.0
2016,Lithuanian Downtown,169000.0
2016,Lithuanian Plaza,109095.0
2016,Little Cassubia,343125.0
2016,Little Italy,321750.0
2016,Little Vietnam,323875.0
2016,Logan Square,379500.0
2016,Longwood Manor,89750.0
2016,Loop,347500.0
2016,Lower West Side,285000.0
2016,Loyola,172500.0
2016,Magnificent Mile,725000.0
2016,Magnolia Glen,265875.0
2016,Margate Park,128000.0
2016,Marquette Park,99500.0
2016,Marshall Square,117000.0
2016,Mary Crest,289000.0
2016,Marynook,145000.0
2016,Mayfair,274000.0
2016,Mckinley Park,217500.0
2016,Midway Park,242500.0
2016,Montclare,197500.0
2016,Morgan Park,137500.0
2016,Mount Greenwood,207750.0
2016,Mount Greenwood Heights,230000.0
2016,Near East Side,473125.0
2016,Near North Side,409500.0
2016,Near South Side,364400.0
2016,New City,66804.25
2016,New City / Back Of The Yards,50750.0
2016,New East Side,429250.0
2016,New Roseland,41625.0
2016,Noble Square,488500.0
2016,North Austin,129875.0
2016,North Center,517500.0
2016,North Kenwood,213450.0
2016,North Lawndale,57750.0
2016,North Mayfair,288750.0
2016,North Park,318750.0
2016,North Shore,422500.0
2016,North Side,428875.0
2016,Northwest Side,255000.0
2016,Nortown,210775.0
2016,Norwood Park,299475.0
2016,Norwood Park East,293500.0
2016,Norwood Park West,328875.0
2016,Oakland,253500.0
2016,Old Hegewisch,68500.0
2016,Old Irving Park,348750.0
2016,Old Norwood Park,368750.0
2016,Old Town,405875.0
2016,Old Town Triangle,353875.0
2016,Oriole Park,267000.0
2016,Palmer Square,365000.0
2016,Park Manor,85350.0
2016,Park West,414000.0
2016,Peterson Park,351875.0
2016,Pill Hill,150000.0
2016,Pill Hill / Calument Heights,118750.0
2016,Pilsen Historic District,312500.0
2016,Portage Park,278000.0
2016,Prairie District,357500.0
2016,Princeton Park,42000.0
2016,Printer'S Row,262500.0
2016,Pulaski Park,372250.0
2016,Pullman,52149.5
2016,Ranch Triangle,595000.0
2016,Ravenswood,380000.0
2016,Ravenswood Gardens,415200.0
2016,Ravenswood Manor,516750.0
2016,River North,404375.0
2016,River West,413268.75
2016,Riverdale,14750.0
2016,Rogers Park,189750.0
2016,Rosehill,366500.0
2016,Roseland,43365.0
2016,Rosemoor,93000.0
2016,Schorsch Forest View,306750.0
2016,Schorsch Village,255750.0
2016,Scottsdale,150500.0
2016,Sheffield,643125.0
2016,Sheridan Park,278950.0
2016,Sheridan Station Corridor,301250.0
2016,Slag Valley,98375.0
2016,Sleepy Hollow,170000.0
2016,South Austin,68325.0
2016,South Chicago,63075.0
2016,South Commons,91500.0
2016,South Deering,27875.0
2016,South East Ravenswood,424000.0
2016,South Edgebrook,320000.0
2016,South Lawndale,98875.0
2016,South Lawndale / Little Village,98125.0
2016,South Loop,343900.0
2016,South Old Irving Park,289500.0
2016,South Shore,75000.0
2016,South Side,149000.0
2016,Southwest Side,154000.0
2016,St. Ben'S,638287.0
2016,Stateway Gardens,185000.0
2016,Stony Island Park,124650.0
2016,Streeterville,415000.0
2016,Tally'S Corner,356250.0
2016,The Bush,40900.0
2016,The Chicago University,68554.0
2016,The Gap,260000.0
2016,The Island,150750.0
2016,The Villa,390000.0
2016,Tri-Taylor,274250.0
2016,Ukrainian Village,473000.0
2016,Union Ridge,275000.0
2016,Uptown,255000.0
2016,Vittum Park,179175.0
2016,Waclawowo,284500.0
2016,Washington Heights,102625.0
2016,Washington Park,65000.0
2016,West Beverly,232500.0
2016,West Chatham,86500.0
2016,West Chesterfield,99500.0
2016,West Depaul,563750.0
2016,West Elsdon,167500.0
2016,West Englewood,23125.25
2016,West Garfield Park,63250.0
2016,West Humboldt Park,112250.0
2016,West Lake View,437000.0
2016,West Lawn,170000.0
2016,West Morgan Park,286250.0
2016,West Pullman,38775.75
2016,West Ridge,176225.0
2016,West Side,315750.0
2016,West Town,455000.0
2016,West Walker,399250.0
2016,West Woodlawn,74375.0
2016,Wicker Park,511750.0
2016,Wildwood,501250.0
2016,Woodlawn,87250.25
2016,Woodlawn Ridge,84975.0
2016,Wrightwood,350750.0
2016,Wrigleyville,489000.0
2017,Albany Park,284125.0
2017,Andersonville,413875.0
2017,Archer Heights,212750.0
2017,Archer Highlands,207875.0
2017,Armour Square,275750.0
2017,Ashburn,175000.0
2017,Ashburn Estates,217000.0
2017,Auburn Gresham,91750.0
2017,Austin,155000.0
2017,Avalon Park,102500.0
2017,Avondale,374750.0
2017,Back Of The Yards,63543.0
2017,Belmont Cragin,284500.0
2017,Belmont Heights,249250.0
2017,Belmont Terrace,253375.0
2017,Beverly,281750.0
2017,Beverly View,142500.0
2017,Beverly Woods,230000.0
2017,Big Oaks,298250.0
2017,Bowmanville,403750.0
2017,Brainerd,149000.0
2017,Brickyard,202375.0
2017,Bridgeport,342250.0
2017,Brighton Park,181500.0
2017,Bronzeville,213250.0
2017,Bryn Mawr Highlands,60625.0
2017,Bryn Mawr Historic District,186810.0
2017,Bucktown,510000.0
2017,Budlong Woods,213125.0
2017,Buena Park,237500.0
2017,Burnside,48000.0
2017,Cabrini-Green,429875.0
2017,Calumet Heights,110000.0
2017,Canaryville,241000.0
2017,Carl Sandburg Village,223750.0
2017,Centerfield,195000.0
2017,Central Chicago,390000.0
2017,Central Station,454950.0
2017,Chatham,115250.0
2017,Chicago Lawn,125500.0
2017,Chinatown,255000.0
2017,Chrysler Village,140500.0
2017,Clarendon Park,246000.0
2017,Clearing,208000.0
2017,Cottage Grove Heights,117500.0
2017,Cragin,266250.0
2017,Dearborn Park,395500.0
2017,Depaul,700000.0
2017,Douglas,237750.0
2017,Douglas Park,176000.0
2017,Downtown Chicago,390000.0
2017,Dunning,257000.0
2017,East Beverly,196500.0
2017,East Chatham,100549.75
2017,East Garfield Park,154750.0
2017,East Humboldt Park,387500.0
2017,East Pilsen,435625.0
2017,East Ravenswood Historic District,324000.0
2017,East Rogers Park,181250.0
2017,East Side,105250.0
2017,East Ukrainian Village,525750.0
2017,Edgebrook,471250.0
2017,Edgewater,244375.0
2017,Edgewater Beach,165500.0
2017,Edgewater Glen,381250.0
2017,Edison Park,314750.0
2017,Englewood,27750.0
2017,Englewood Heights,57000.0
2017,Far North Side,270000.0
2017,Far Southeast Side,86500.0
2017,Far Southwest Side,168375.0
2017,Fernwood,37675.0
2017,Fifth City,68400.0
2017,Ford City,38500.0
2017,Fuller Park,43500.0
2017,Fulton Market,436250.0
2017,Fulton River District,456000.0
2017,Gage Park,149000.0
2017,Galewood,242750.0
2017,Garfield Ridge,224625.0
2017,Gladstone Park,330500.0
2017,Gold Coast,446500.0
2017,Goose Island,415375.0
2017,Graceland West,344000.0
2017,Grand Boulevard,199625.0
2017,Grand Crossing,66000.0
2017,Grant Park,379900.0
2017,Greater Grand Crossing,75250.0
2017,Greektown,370500.0
2017,Groveland Park,87700.0
2017,Hamlin Park,515000.0
2017,Hanson Park,231750.0
2017,Heart Of Chicago,258500.0
2017,Heart Of Italy,234750.0
2017,Hegewisch,128500.0
2017,Hermosa,250000.0
2017,Hollywood Park,327625.0
2017,Homan Square,92375.0
2017,Horner Park,523000.0
2017,Humboldt Park,300000.0
2017,Hyde Park,218375.0
2017,Hyde Park Kenwood Historic District,227500.0
2017,Ickes Praire,309000.0
2017,Illinois Medical District,126000.0
2017,Independence Park,405625.0
2017,Indian Village,115875.0
2017,Indian Woods,451000.0
2017,Irving Park,341625.0
2017,Irving Woods,264500.0
2017,Jackson Park Highlands,425000.0
2017,Jefferson Park,290000.0
2017,Jeffrey Manor,39500.0
2017,K-Town,53500.0
2017,Kelvyn Park,300000.0
2017,Kennedy Park,202375.0
2017,Kenwood,179750.0
2017,Kilbourn Park,253750.0
2017,Koreatown,107500.0
2017,Kosciuszko Park,340625.0
2017,Lake Meadows,132000.0
2017,Lake View,396650.0
2017,Lake View East,280000.0
2017,Lathrop,660500.0
2017,Leclaire Courts,120875.0
2017,Lincoln Park,560000.0
2017,Lincoln Square,366550.0
2017,Lithuanian Downtown,225000.0
2017,Lithuanian Plaza,37500.0
2017,Little Cassubia,340000.0
2017,Little Italy,329375.0
2017,Little Vietnam,315000.0
2017,Logan Square,400000.0
2017,Longwood Manor,119650.0
2017,Loop,344762.5
2017,Lower West Side,330000.0
2017,Loyola,181375.0
2017,Magnificent Mile,817437.5
2017,Magnolia Glen,236500.0
2017,Margate Park,130750.0
2017,Marquette Park,125000.0
2017,Marshall Square,133500.0
2017,Mary Crest,265875.0
2017,Marynook,166250.0
2017,Mayfair,312500.0
2017,Mckinley Park,237750.0
2017,Midway Park,174250.0
2017,Montclare,237250.0
2017,Morgan Park,154950.0
2017,Mount Greenwood,235000.0
2017,Mount Greenwood Heights,327500.0
2017,Near East Side,518500.0
2017,Near North Side,408375.0
2017,Near South Side,378750.0
2017,New City,67168.25
2017,New City / Back Of The Yards,57875.0
2017,New East Side,461250.0
2017,New Roseland,74125.0
2017,Noble Square,542500.0
2017,North Austin,192875.0
2017,North Center,566250.0
2017,North Kenwood,276000.0
2017,North Lawndale,80475.0
2017,North Mayfair,347500.0
2017,North Park,301500.0
2017,North Shore,424500.0
2017,North Side,455000.0
2017,Northwest Side,277125.0
2017,Nortown,175000.0
2017,Norwood Park,303500.0
2017,Norwood Park East,306212.5
2017,Norwood Park West,325625.0
2017,Oakland,357475.0
2017,Old Hegewisch,109975.0
2017,Old Irving Park,402500.0
2017,Old Norwood Park,367500.0
2017,Old Town,421750.0
2017,Old Town Triangle,377500.0
2017,Oriole Park,291200.0
2017,Palmer Square,368125.0
2017,Park Manor,83000.0
2017,Park West,344125.0
2017,Peterson Park,347500.0
2017,Pill Hill,106000.0
2017,Pill Hill / Calument Heights,111250.0
2017,Pilsen Historic District,374750.0
2017,Portage Park,304500.0
2017,Prairie District,371750.0
2017,Princeton Park,88000.0
2017,Printer'S Row,285125.0
2017,Pulaski Park,381375.0
2017,Pullman,103750.0
2017,Ranch Triangle,636000.0
2017,Ravenswood,380500.0
2017,Ravenswood Gardens,318250.0
2017,Ravenswood Manor,567500.0
2017,River North,402500.0
2017,River West,455625.0
2017,Riverdale,22000.0
2017,Rogers Park,200992.0
2017,Rosehill,318500.0
2017,Roseland,52500.0
2017,Rosemoor,83250.0
2017,Schorsch Forest View,264000.0
2017,Schorsch Village,279625.0
2017,Scottsdale,177875.0
2017,Sheffield,701250.0
2017,Sheridan Park,317500.0
2017,Sheridan Station Corridor,348000.0
2017,Slag Valley,81000.0
2017,Sleepy Hollow,270000.0
2017,South Austin,103750.0
2017,South Chicago,60750.0
2017,South Commons,94697.0
2017,South Deering,57712.5
2017,South East Ravenswood,650000.0
2017,South Edgebrook,353750.0
2017,South Lawndale,125000.0
2017,South Lawndale / Little Village,123750.0
2017,South Loop,353000.0
2017,South Old Irving Park,348499.5
2017,South Shore,85125.0
2017,South Side,185000.0
2017,Southwest Side,163500.0
2017,St. Ben'S,661750.0
2017,Stateway Gardens,138000.0
2017,Stony Island Park,119250.0
2017,Streeterville,384750.0
2017,Tally'S Corner,340000.0
2017,The Bush,42500.0
2017,The Chicago University,60000.0
2017,The Gap,267750.0
2017,The Island,187000.0
2017,The Villa,511500.0
2017,Tri-Taylor,226000.0
2017,Ukrainian Village,497500.0
2017,Union Ridge,277000.0
2017,Uptown,254000.0
2017,Vittum Park,208500.0
2017,Waclawowo,346750.0
2017,Washington Heights,123375.0
2017,Washington Park,75000.0
2017,West Beverly,210000.0
2017,West Chatham,119000.0
2017,West Chesterfield,95750.0
2017,West Depaul,676250.0
2017,West Elsdon,174750.0
2017,West Englewood,28250.0
2017,West Garfield Park,54125.0
2017,West Humboldt Park,150000.0
2017,West Lake View,445000.0
2017,West Lawn,181500.0
2017,West Morgan Park,260000.0
2017,West Pullman,42744.75
2017,West Ridge,182500.0
2017,West Side,331000.0
2017,West Town,477500.0
2017,West Walker,389000.0
2017,West Woodlawn,125250.0
2017,Wicker Park,502500.0
2017,Wildwood,441250.0
2017,Woodlawn,143250.0
2017,Woodlawn Ridge,137000.0
2017,Wrightwood,356500.0
2017,Wrigleyville,486250.0
2018,Albany Park,261625.0
2018,Andersonville,421750.0
2018,Archer Heights,212250.0
2018,Archer Highlands,203500.0
2018,Armour Square,297000.0
2018,Ashburn,188750.0
2018,Ashburn Estates,222875.0
2018,Auburn Gresham,101750.0
2018,Austin,184250.0
2018,Avalon Park,144000.0
2018,Avondale,399250.0
2018,Back Of The Yards,113750.0
2018,Belmont Cragin,259250.0
2018,Belmont Heights,271500.0
2018,Belmont Terrace,280000.0
2018,Beverly,292500.0
2018,Beverly View,135000.0
2018,Beverly Woods,209000.0
2018,Big Oaks,312000.0
2018,Bowmanville,461250.0
2018,Brainerd,119000.0
2018,Brickyard,232000.0
2018,Bridgeport,363500.0
2018,Brighton Park,186250.0
2018,Bronzeville,224750.0
2018,Bryn Mawr Highlands,101875.0
2018,Bryn Mawr Historic District,192000.0
2018,Brynford Park,378500.0
2018,Bucktown,570750.0
2018,Budlong Woods,263125.0
2018,Buena Park,244000.0
2018,Burnside,59750.0
2018,Cabrini-Green,389625.0
2018,Calumet Heights,142750.0
2018,Canaryville,290000.0
2018,Carl Sandburg Village,239500.0
2018,Centerfield,193250.0
2018,Central Chicago,395000.0
2018,Central Station,480875.0
2018,Chatham,129612.5
2018,Chicago Lawn,130000.0
2018,Chinatown,279000.0
2018,Chrysler Village,156750.0
2018,Clarendon Park,230750.0
2018,Clearing,211500.0
2018,Cottage Grove Heights,99000.0
2018,Cragin,288500.0
2018,Dearborn Park,386250.0
2018,Depaul,792250.0
2018,Douglas,236125.0
2018,Douglas Park,126500.0
2018,Downtown Chicago,391000.0
2018,Dunning,268875.0
2018,East Beverly,235000.0
2018,East Chatham,86500.0
2018,East Garfield Park,169125.0
2018,East Humboldt Park,409000.0
2018,East Pilsen,365000.0
2018,East Ravenswood Historic District,363375.0
2018,East Rogers Park,197125.0
2018,East Side,113500.0
2018,East Ukrainian Village,558500.0
2018,Edgebrook,487250.0
2018,Edgewater,239250.0
2018,Edgewater Beach,160250.0
2018,Edgewater Glen,339750.0
2018,Edison Park,342500.0
2018,Englewood,37500.0
2018,Englewood Heights,155000.0
2018,Far North Side,280000.0
2018,Far Southeast Side,95000.0
2018,Far Southwest Side,169750.0
2018,Fernwood,62287.5
2018,Fifth City,144375.0
2018,Ford City,43375.0
2018,Fuller Park,98125.0
2018,Fulton Market,448500.0
2018,Fulton River District,457250.0
2018,Gage Park,159750.0
2018,Galewood,255750.0
2018,Garfield Ridge,226500.0
2018,Gladstone Park,319000.0
2018,Gold Coast,465875.0
2018,Goose Island,436250.0
2018,Graceland West,435250.0
2018,Grand Boulevard,220000.0
2018,Grand Crossing,75000.0
2018,Greater Grand Crossing,97250.0
2018,Greektown,418625.0
2018,Groveland Park,241750.0
2018,Hamlin Park,486975.0
2018,Hanson Park,247975.0
2018,Heart Of Chicago,338750.0
2018,Heart Of Italy,259000.0
2018,Hegewisch,128000.0
2018,Hermosa,273000.0
2018,Hollywood Park,315000.0
2018,Homan Square,119250.0
2018,Horner Park,515000.0
2018,Humboldt Park,329250.0
2018,Hyde Park,198750.0
2018,Hyde Park Kenwood Historic District,217250.0
2018,Ickes Praire,320475.0
2018,Illinois Medical District,100000.0
2018,Independence Park,556500.0
2018,Indian Village,131250.0
2018,Indian Woods,332500.0
2018,Irving Park,367500.0
2018,Irving Woods,271250.0
2018,Jackson Park Highlands,551225.0
2018,Jefferson Park,324375.0
2018,Jeffrey Manor,40250.0
2018,K-Town,105500.0
2018,Kelvyn Park,279750.0
2018,Kennedy Park,192500.0
2018,Kenwood,219750.0
2018,Kilbourn Park,357787.0
2018,Koreatown,179000.0
2018,Kosciuszko Park,405000.0
2018,Lake Meadows,178000.0
2018,Lake View,410500.0
2018,Lake View East,276250.0
2018,Lathrop,636000.0
2018,Leclaire Courts,170950.0
2018,Lincoln Park,566750.0
2018,Lincoln Square,389125.0
2018,Lithuanian Downtown,285000.0
2018,Lithuanian Plaza,173500.0
2018,Little Cassubia,366250.0
2018,Little Italy,326500.0
2018,Little Vietnam,312500.0
2018,Logan Square,420750.0
2018,Longwood Manor,119875.0
2018,Loop,340125.0
2018,Lower West Side,366250.0
2018,Loyola,199125.0
2018,Magnificent Mile,717500.0
2018,Magnolia Glen,313750.0
2018,Margate Park,128250.0
2018,Marquette Park,147375.0
2018,Marshall Square,170000.0
2018,Mary Crest,285000.0
2018,Marynook,152750.0
2018,Mayfair,312500.0
2018,Mckinley Park,272000.0
2018,Midway Park,122500.0
2018,Montclare,250000.0
2018,Morgan Park,155450.0
2018,Mount Greenwood,230250.0
2018,Mount Greenwood Heights,315000.0
2018,Near East Side,461250.0
2018,Near North Side,414625.0
2018,Near South Side,375000.0
2018,New City,120250.0
2018,New City / Back Of The Yards,85000.0
2018,New East Side,428750.0
2018,New Roseland,115000.0
2018,Noble Square,549750.0
2018,North Austin,220000.0
2018,North Center,550000.0
2018,North Kenwood,267500.0
2018,North Lawndale,118250.0
2018,North Mayfair,336875.0
2018,North Park,310500.0
2018,North Shore,442250.0
2018,North Side,470000.0
2018,Northwest Side,290000.0
2018,Nortown,162250.0
2018,Norwood Park,305000.0
2018,Norwood Park East,300500.0
2018,Norwood Park West,303750.0
2018,Oakland,344950.0
2018,Old Hegewisch,122500.0
2018,Old Irving Park,397500.0
2018,Old Norwood Park,409750.0
2018,Old Town,414000.0
2018,Old Town Triangle,426250.0
2018,Oriole Park,291000.0
2018,Palmer Square,380125.0
2018,Park Manor,129250.0
2018,Park West,335250.0
2018,Peterson Park,320000.0
2018,Pill Hill,148000.0
2018,Pill Hill / Calument Heights,142000.0
2018,Pilsen Historic District,403500.0
2018,Portage Park,318750.0
2018,Prairie District,393725.0
2018,Princeton Park,47500.0
2018,Printer'S Row,254750.0
2018,Pulaski Park,377500.0
2018,Pullman,77397.5
2018,Ranch Triangle,633500.0
2018,Ravenswood,402125.0
2018,Ravenswood Gardens,476500.0
2018,Ravenswood Manor,579750.0
2018,River North,405000.0
2018,River West,457500.0
2018,Riverdale,38250.0
2018,Rogers Park,226200.0
2018,Rosehill,376250.0
2018,Roseland,79000.0
2018,Rosemoor,132250.0
2018,Schorsch Forest View,256000.0
2018,Schorsch Village,280875.0
2018,Scottsdale,188500.0
2018,Sheffield,721250.0
2018,Sheridan Park,323750.0
2018,Sheridan Station Corridor,356250.0
2018,Slag Valley,107000.0
2018,Sleepy Hollow,203250.0
2018,South Austin,129925.0
2018,South Chicago,76475.0
2018,South Commons,88125.0
2018,South Deering,69500.0
2018,South East Ravenswood,576250.0
2018,South Edgebrook,410000.0
2018,South Lawndale,152625.0
2018,South Lawndale / Little Village,152500.0
2018,South Loop,348500.0
2018,South Old Irving Park,322250.0
2018,South Shore,102500.0
2018,South Side,195000.0
2018,Southwest Side,174375.0
2018,St. Ben'S,680500.0
2018,Stateway Gardens,268500.0
2018,Stony Island Park,155000.0
2018,Streeterville,405000.0
2018,Tally'S Corner,342000.0
2018,The Bush,62500.0
2018,The Chicago University,93500.0
2018,The Gap,265000.0
2018,The Island,167562.5
2018,The Villa,710000.0
2018,Tri-Taylor,253000.0
2018,Ukrainian Village,528750.0
2018,Union Ridge,287000.0
2018,Uptown,282112.5
2018,Vittum Park,225000.0
2018,Waclawowo,377117.5
2018,Washington Heights,121500.0
2018,Washington Park,134475.0
2018,West Beverly,220000.0
2018,West Chatham,154250.0
2018,West Chesterfield,149750.0
2018,West Depaul,608000.0
2018,West Elsdon,184375.0
2018,West Englewood,40250.0
2018,West Garfield Park,90500.0
2018,West Humboldt Park,194875.0
2018,West Lake View,452250.0
2018,West Lawn,199375.0
2018,West Morgan Park,308750.0
2018,West Pullman,62025.0
2018,West Ridge,205000.0
2018,West Side,348500.0
2018,West Town,499000.0
2018,West Walker,369000.0
2018,West Woodlawn,111500.0
2018,Wicker Park,516125.0
2018,Wildwood,441250.0
2018,Woodlawn,147500.0
2018,Woodlawn Ridge,159750.0
